Origin,Destination,Value
Rwanda,Switzerland,0
Rwanda,Togo,0
Rwanda,Tunisia,0
Rwanda,Turkey,0
Rwanda,Uganda,978
Rwanda,Ukraine,0
Rwanda,United Arab Emirates,0
Rwanda,United Kingdom,28
Rwanda,United States of America,674
Rwanda,Venezuela (Bolivarian Republic of),0
Rwanda,Zambia,47
Rwanda,Zimbabwe,13
Saint Kitts and Nevis,Canada,11
Saint Kitts and Nevis,Panama,0
Saint Kitts and Nevis,United Kingdom,7
Saint Kitts and Nevis,United States of America,0
Saint Lucia,Canada,140
Saint Lucia,France,0
Saint Lucia,Ireland,0
Saint Lucia,United Kingdom,16
Saint Lucia,United States of America,21
Saint Vincent and the Grenadines,Canada,109
Saint Vincent and the Grenadines,Germany,0
Saint Vincent and the Grenadines,Trinidad and Tobago,0
Saint Vincent and the Grenadines,United Kingdom,10
Saint Vincent and the Grenadines,United States of America,17
Saint-Pierre-et-Miquelon,Brazil,0
Saint-Pierre-et-Miquelon,Canada,0
Samoa,Australia,10
Samoa,New Zealand,0
San Marino,Canada,0
San Marino,Italy,0
Sao Tome and Principe,Brazil,23
Sao Tome and Principe,France,0
Sao Tome and Principe,Gabon,0
Sao Tome and Principe,United Kingdom,0
Saudi Arabia,Australia,97
Saudi Arabia,Austria,0
Saudi Arabia,Belgium,0
Saudi Arabia,Bosnia and Herzegovina,0
Saudi Arabia,Brazil,11
Saudi Arabia,Canada,176
Saudi Arabia,Costa Rica,0
Saudi Arabia,Czech Rep.,0
Saudi Arabia,Denmark,0
Saudi Arabia,Ecuador,0
Saudi Arabia,Egypt,6
Saudi Arabia,Ethiopia,0
Saudi Arabia,Finland,0
Saudi Arabia,France,0
Saudi Arabia,Georgia,0
Saudi Arabia,Germany,42
Saudi Arabia,Greece,0
Saudi Arabia,Hungary,0
Saudi Arabia,India,0
Saudi Arabia,Indonesia,0
Saudi Arabia,Iraq,8
Saudi Arabia,Ireland,6
Saudi Arabia,Italy,13
Saudi Arabia,Jordan,8
Saudi Arabia,Kenya,0
Saudi Arabia,Lebanon,8
Saudi Arabia,Malaysia,0
Saudi Arabia,Malta,0
Saudi Arabia,Netherlands,0
Saudi Arabia,New Zealand,0
Saudi Arabia,Norway,0
Saudi Arabia,Philippines,5
Saudi Arabia,Poland,0
Saudi Arabia,Portugal,0
Saudi Arabia,Rep. of Korea,0
Saudi Arabia,Russian Federation,0
Saudi Arabia,Spain,0
Saudi Arabia,Sweden,23
Saudi Arabia,Switzerland,13
Saudi Arabia,Syrian Arab Rep.,0
Saudi Arabia,Thailand,0
Saudi Arabia,Turkey,0
Saudi Arabia,Ukraine,0
Saudi Arabia,United Arab Emirates,0
Saudi Arabia,United Kingdom,55
Saudi Arabia,United States of America,752
Saudi Arabia,Yemen,0
Senegal,Algeria,0
Senegal,Angola,0
Senegal,Argentina,956
Senegal,Australia,0
Senegal,Austria,31
Senegal,Belgium,210
Senegal,Brazil,8633
Senegal,Burundi,0
Senegal,Cameroon,13
Senegal,Canada,60
Senegal,Central African Rep.,0
Senegal,Chile,0
Senegal,Costa Rica,6
Senegal,Croatia,0
Senegal,Cyprus,0
Senegal,Czech Rep.,0
Senegal,CÌ«te d'Ivoire,0
Senegal,Denmark,0
Senegal,Finland,0
Senegal,France,802
Senegal,Gambia,0
Senegal,Germany,704
Senegal,Greece,49
Senegal,Guinea-Bissau,0
Senegal,Hungary,0
Senegal,Iceland,0
Senegal,Indonesia,0
Senegal,Ireland,7
Senegal,Italy,11442
Senegal,Japan,141
Senegal,Jordan,0
Senegal,Kenya,0
Senegal,Luxembourg,5
Senegal,Malaysia,0
Senegal,Malta,0
Senegal,Mauritania,54
Senegal,Mexico,0
Senegal,Morocco,104
Senegal,Netherlands,19
Senegal,Nigeria,0
Senegal,Norway,0
Senegal,Peru,0
Senegal,Poland,0
Senegal,Portugal,0
Senegal,Rep. of Korea,168
Senegal,Senegal,0
Senegal,Serbia and Kosovo (S/RES/1244 (1999)),0
Senegal,Slovenia,0
Senegal,South Africa,834
Senegal,Spain,155
Senegal,Sweden,23
Senegal,Switzerland,31
Senegal,Thailand,0
Senegal,Togo,0
Senegal,Tunisia,0
Senegal,Turkey,19
Senegal,Uganda,0
Senegal,Ukraine,0
Senegal,United Kingdom,52
Senegal,United States of America,620
Senegal,Uruguay,0
Serbia and Kosovo (S/RES/1244 (1999)),Albania,5
Serbia and Kosovo (S/RES/1244 (1999)),Argentina,0
Serbia and Kosovo (S/RES/1244 (1999)),Australia,23
Serbia and Kosovo (S/RES/1244 (1999)),Austria,397
Serbia and Kosovo (S/RES/1244 (1999)),Belgium,310
Serbia and Kosovo (S/RES/1244 (1999)),Bolivia (Plurinational State of),0
Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,0
Serbia and Kosovo (S/RES/1244 (1999)),Brazil,5
Serbia and Kosovo (S/RES/1244 (1999)),Bulgaria,0
Serbia and Kosovo (S/RES/1244 (1999)),Canada,34
Serbia and Kosovo (S/RES/1244 (1999)),Colombia,0
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,0
Serbia and Kosovo (S/RES/1244 (1999)),Cyprus,6
Serbia and Kosovo (S/RES/1244 (1999)),Czech Rep.,0
Serbia and Kosovo (S/RES/1244 (1999)),Denmark,10
Serbia and Kosovo (S/RES/1244 (1999)),Estonia,0
Serbia and Kosovo (S/RES/1244 (1999)),Finland,6
Serbia and Kosovo (S/RES/1244 (1999)),France,2294
Serbia and Kosovo (S/RES/1244 (1999)),Germany,6947
Serbia and Kosovo (S/RES/1244 (1999)),Greece,9
Serbia and Kosovo (S/RES/1244 (1999)),Hungary,47
Serbia and Kosovo (S/RES/1244 (1999)),Iceland,15
Serbia and Kosovo (S/RES/1244 (1999)),Ireland,26
Serbia and Kosovo (S/RES/1244 (1999)),Italy,1308
Serbia and Kosovo (S/RES/1244 (1999)),Jordan,0
Serbia and Kosovo (S/RES/1244 (1999)),Liechtenstein,36
Serbia and Kosovo (S/RES/1244 (1999)),Luxembourg,80
Serbia and Kosovo (S/RES/1244 (1999)),Malta,0
Serbia and Kosovo (S/RES/1244 (1999)),Mexico,0
Serbia and Kosovo (S/RES/1244 (1999)),Montenegro,0
Serbia and Kosovo (S/RES/1244 (1999)),Netherlands,0
Serbia and Kosovo (S/RES/1244 (1999)),Norway,431
Serbia and Kosovo (S/RES/1244 (1999)),Peru,0
Serbia and Kosovo (S/RES/1244 (1999)),Poland,0
Serbia and Kosovo (S/RES/1244 (1999)),Romania,0
Serbia and Kosovo (S/RES/1244 (1999)),Russian Federation,0
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),0
Serbia and Kosovo (S/RES/1244 (1999)),Slovakia,0
Serbia and Kosovo (S/RES/1244 (1999)),Slovenia,15
Serbia and Kosovo (S/RES/1244 (1999)),Spain,20
Serbia and Kosovo (S/RES/1244 (1999)),Sweden,389
Serbia and Kosovo (S/RES/1244 (1999)),Switzerland,159
Serbia and Kosovo (S/RES/1244 (1999)),The former Yugoslav Republic of Macedonia,0
Serbia and Kosovo (S/RES/1244 (1999)),Ukraine,0
Serbia and Kosovo (S/RES/1244 (1999)),United Kingdom,46
Serbia and Kosovo (S/RES/1244 (1999)),United States of America,606
Serbia and Kosovo (S/RES/1244 (1999)),Venezuela (Bolivarian Republic of),0
Seychelles,Australia,0
Seychelles,Canada,0
Seychelles,France,0
Seychelles,Germany,0
Seychelles,United Kingdom,0
Seychelles,United States of America,0
Sierra Leone,Angola,1497
Sierra Leone,Argentina,8
Sierra Leone,Australia,41
Sierra Leone,Austria,43
Sierra Leone,Belgium,35
Sierra Leone,Benin,0
Sierra Leone,Botswana,0
Sierra Leone,Brazil,406
Sierra Leone,Cameroon,0
Sierra Leone,Canada,25
Sierra Leone,Central African Rep.,0
Sierra Leone,Chile,0
Sierra Leone,China,16
Sierra Leone,Colombia,0
Sierra Leone,Congo,0
Sierra Leone,Costa Rica,0
Sierra Leone,Cyprus,0
Sierra Leone,Czech Rep.,0
Sierra Leone,CÌ«te d'Ivoire,0
Sierra Leone,Dem. Rep. of the Congo,0
Sierra Leone,Denmark,0
Sierra Leone,Djibouti,0
Sierra Leone,Ecuador,0
Sierra Leone,Egypt,10
Sierra Leone,Finland,0
Sierra Leone,France,70
Sierra Leone,Gambia,0
Sierra Leone,Georgia,0
Sierra Leone,Germany,1592
Sierra Leone,Ghana,0
Sierra Leone,Greece,42
Sierra Leone,Guinea,22
Sierra Leone,Guinea-Bissau,0
Sierra Leone,Hungary,0
Sierra Leone,Indonesia,9
Sierra Leone,Ireland,32
Sierra Leone,Israel,23
Sierra Leone,Italy,1699
Sierra Leone,Jamaica,0
Sierra Leone,Kenya,0
Sierra Leone,Liberia,0
Sierra Leone,Libya,0
Sierra Leone,Luxembourg,0
Sierra Leone,Malaysia,23
Sierra Leone,Mali,0
Sierra Leone,Malta,0
Sierra Leone,Mauritania,23
Sierra Leone,Mexico,5
Sierra Leone,Morocco,40
Sierra Leone,Mozambique,0
Sierra Leone,Netherlands,38
Sierra Leone,Nigeria,0
Sierra Leone,Norway,0
Sierra Leone,Panama,0
Sierra Leone,Paraguay,0
Sierra Leone,Peru,0
Sierra Leone,Poland,0
Sierra Leone,Portugal,5
Sierra Leone,Rep. of Korea,0
Sierra Leone,Romania,0
Sierra Leone,Senegal,31
Sierra Leone,Slovakia,0
Sierra Leone,Slovenia,0
Sierra Leone,Spain,35
Sierra Leone,Suriname,0
Sierra Leone,Sweden,34
Sierra Leone,Switzerland,13
Sierra Leone,Syrian Arab Rep.,0
Sierra Leone,Togo,0
Sierra Leone,Tunisia,0
Sierra Leone,Turkey,14
Sierra Leone,Ukraine,9
Sierra Leone,United Kingdom,81
Sierra Leone,United States of America,290
Sierra Leone,Uruguay,0
Sierra Leone,Venezuela (Bolivarian Republic of),0
Sierra Leone,Yemen,0
Sierra Leone,Zambia,5
Singapore,Argentina,0
Singapore,Australia,7
Singapore,Bulgaria,0
Singapore,Canada,5
Singapore,Germany,0
Singapore,Mexico,0
Singapore,Norway,0
Singapore,Thailand,0
Singapore,United Kingdom,14
Singapore,United States of America,30
Slovakia,Argentina,0
Slovakia,Australia,0
Slovakia,Austria,0
Slovakia,Belarus,0
Slovakia,Belgium,15
Slovakia,Brazil,0
Slovakia,Canada,665
Slovakia,France,0
Slovakia,Germany,0
Slovakia,Sweden,0
Slovakia,Switzerland,0
Slovakia,United States of America,15
Slovenia,Bosnia and Herzegovina,0
Slovenia,Brazil,0
Slovenia,Canada,9
Slovenia,Costa Rica,0
Slovenia,Germany,0
Slovenia,Switzerland,0
Slovenia,United States of America,5
Slovenia,Zimbabwe,0
Solomon Islands,Australia,106
Solomon Islands,Canada,0
Solomon Islands,Germany,0
Somalia,Algeria,0
Somalia,Angola,1731
Somalia,Argentina,0
Somalia,Australia,257
Somalia,Austria,2418
Somalia,Bahrain,0
Somalia,Bangladesh,5
Somalia,Belarus,0
Somalia,Belgium,365
Somalia,Benin,0
Somalia,Botswana,9
Somalia,Brazil,473
Somalia,Bulgaria,6
Somalia,Burundi,0
Somalia,Cambodia,0
Somalia,Canada,948
Somalia,Central African Rep.,0
Somalia,Chad,0
Somalia,Chile,0
Somalia,China,20
Somalia,"China, Hong Kong SAR",0
Somalia,Colombia,0
Somalia,Congo,0
Somalia,Costa Rica,7
Somalia,Croatia,0
Somalia,Cyprus,113
Somalia,Czech Rep.,0
Somalia,CÌ«te d'Ivoire,0
Somalia,Dem. Rep. of the Congo,48
Somalia,Denmark,128
Somalia,Djibouti,56
Somalia,Ecuador,0
Somalia,Egypt,3395
Somalia,Eritrea,0
Somalia,Estonia,0
Somalia,Ethiopia,83
Somalia,Finland,188
Somalia,France,1217
Somalia,Gabon,0
Somalia,Gambia,0
Somalia,Georgia,24
Somalia,Germany,10344
Somalia,Ghana,17
Somalia,Greece,194
Somalia,Guinea,0
Somalia,Hungary,0
Somalia,Iceland,17
Somalia,India,269
Somalia,Indonesia,543
Somalia,Iraq,8
Somalia,Ireland,42
Somalia,Israel,13
Somalia,Italy,1258
Somalia,Japan,0
Somalia,Jordan,163
Somalia,Kenya,2654
Somalia,Kuwait,419
Somalia,Latvia,0
Somalia,Lebanon,6
Somalia,Liberia,0
Somalia,Libya,2253
Somalia,Liechtenstein,0
Somalia,Lithuania,0
Somalia,Luxembourg,15
Somalia,Madagascar,0
Somalia,Malawi,43
Somalia,Malaysia,1422
Somalia,Malta,337
Somalia,Mauritania,0
Somalia,Mexico,12
Somalia,Morocco,0
Somalia,Mozambique,2444
Somalia,Namibia,6
Somalia,Nauru,0
Somalia,Nepal,0
Somalia,Netherlands,76
Somalia,New Zealand,0
Somalia,Niger,66
Somalia,Norway,117
Somalia,Pakistan,0
Somalia,Panama,103
Somalia,Papua New Guinea,0
Somalia,Peru,0
Somalia,Philippines,6
Somalia,Poland,0
Somalia,Portugal,0
Somalia,Qatar,0
Somalia,Rep. of Korea,0
Somalia,Romania,11
Somalia,Russian Federation,0
Somalia,Rwanda,0
Somalia,Saudi Arabia,0
Somalia,Senegal,8
Somalia,Serbia and Kosovo (S/RES/1244 (1999)),17
Somalia,Slovakia,0
Somalia,Slovenia,0
Somalia,Somalia,0
Somalia,South Africa,4014
Somalia,South Sudan,28
Somalia,Spain,165
Somalia,Sri Lanka,0
Somalia,Sudan,146
Somalia,Swaziland,140
Somalia,Sweden,2326
Somalia,Switzerland,874
Somalia,Syrian Arab Rep.,0
Somalia,Thailand,134
Somalia,The former Yugoslav Republic of Macedonia,0
Somalia,Togo,0
Somalia,Tunisia,0
Somalia,Turkey,2145
Somalia,Uganda,12182
Somalia,Ukraine,306
Somalia,United Arab Emirates,0
Somalia,United Kingdom,347
Somalia,United Rep. of Tanzania,0
Somalia,United States of America,550
Somalia,Uruguay,0
Somalia,Yemen,0
Somalia,Zambia,551
Somalia,Zimbabwe,8
South Africa,Angola,0
South Africa,Argentina,5
South Africa,Australia,88
South Africa,Austria,0
South Africa,Belgium,5
South Africa,Brazil,359
South Africa,Canada,111
South Africa,China,0
South Africa,Cyprus,0
South Africa,Czech Rep.,0
South Africa,Ecuador,0
South Africa,Finland,0
South Africa,France,0
South Africa,Germany,33
South Africa,Greece,0
South Africa,Ireland,228
South Africa,Israel,249
South Africa,Italy,0
South Africa,Jordan,0
South Africa,Kenya,0
South Africa,Mexico,0
South Africa,Netherlands,0
South Africa,New Zealand,0
South Africa,Norway,0
South Africa,Peru,0
South Africa,Philippines,0
South Africa,Portugal,0
South Africa,Rep. of Korea,111
South Africa,Spain,5
South Africa,Sweden,13
South Africa,Switzerland,0
South Africa,United Kingdom,86
South Africa,United States of America,294
South Africa,Zambia,0
South Africa,Zimbabwe,9
South Sudan,Australia,27
South Sudan,Austria,12
South Sudan,Belgium,5
South Sudan,Botswana,0
South Sudan,Burundi,0
South Sudan,Cameroon,0
South Sudan,Canada,0
South Sudan,Central African Rep.,9
South Sudan,Chad,0
South Sudan,China,0
South Sudan,"China, Hong Kong SAR",0
South Sudan,Congo,13
South Sudan,CÌ«te d'Ivoire,0
South Sudan,Dem. Rep. of the Congo,17
South Sudan,Djibouti,0
South Sudan,Egypt,4830
South Sudan,Eritrea,0
South Sudan,Ethiopia,494
South Sudan,Finland,0
South Sudan,France,0
South Sudan,Gabon,0
South Sudan,Germany,106
South Sudan,Ghana,0
South Sudan,Greece,13
South Sudan,Iceland,0
South Sudan,India,73
South Sudan,Iraq,14
South Sudan,Israel,98
South Sudan,Italy,41
South Sudan,Jordan,0
South Sudan,Kenya,102
South Sudan,Kuwait,0
South Sudan,Lebanon,0
South Sudan,Liberia,0
South Sudan,Libya,0
South Sudan,Malawi,0
South Sudan,Malaysia,8
South Sudan,Malta,0
South Sudan,Mauritania,0
South Sudan,Morocco,0
South Sudan,Mozambique,0
South Sudan,Namibia,0
South Sudan,Niger,0
South Sudan,Norway,0
South Sudan,Rep. of Korea,0
South Sudan,Romania,0
South Sudan,Rwanda,0
South Sudan,Serbia and Kosovo (S/RES/1244 (1999)),0
South Sudan,South Sudan,0
South Sudan,Spain,0
South Sudan,Sudan,0
South Sudan,Sweden,6
South Sudan,Switzerland,0
South Sudan,Syrian Arab Rep.,0
South Sudan,Tunisia,0
South Sudan,Turkey,0
South Sudan,Uganda,486
South Sudan,Ukraine,0
South Sudan,United Kingdom,27
South Sudan,United States of America,28
Spain,Argentina,6
Spain,Belgium,0
Spain,Benin,0
Spain,Brazil,40
Spain,Canada,37
Spain,Chile,0
Spain,Colombia,0
Spain,Costa Rica,6
Spain,Ecuador,0
Spain,France,0
Spain,Germany,39
Spain,Israel,0
Spain,Peru,5
Spain,Sweden,0
Spain,Switzerland,0
Spain,United Kingdom,0
Spain,United States of America,65
Spain,Uruguay,0
Spain,Venezuela (Bolivarian Republic of),0
Sri Lanka,Antigua and Barbuda,0
Sri Lanka,Argentina,0
Sri Lanka,Australia,3258
Sri Lanka,Austria,47
Sri Lanka,Azerbaijan,0
Sri Lanka,Belgium,100
Sri Lanka,Benin,0
Sri Lanka,Bolivia (Plurinational State of),0
Sri Lanka,Brazil,17
Sri Lanka,British Virgin Islands,0
Sri Lanka,Bulgaria,0
Sri Lanka,Cambodia,0
Sri Lanka,Canada,868
Sri Lanka,Chile,0
Sri Lanka,China,0
Sri Lanka,"China, Hong Kong SAR",0
Sri Lanka,Colombia,0
Sri Lanka,Costa Rica,0
Sri Lanka,Croatia,0
Sri Lanka,Cyprus,172
Sri Lanka,Czech Rep.,0
Sri Lanka,CÌ«te d'Ivoire,0
Sri Lanka,Denmark,21
Sri Lanka,Dominican Rep.,0
Sri Lanka,Ecuador,6
Sri Lanka,Egypt,0
Sri Lanka,Estonia,0
Sri Lanka,Finland,19
Sri Lanka,France,1463
Sri Lanka,Georgia,0
Sri Lanka,Germany,1608
Sri Lanka,Greece,58
Sri Lanka,Guinea,0
Sri Lanka,Haiti,0
Sri Lanka,Hungary,0
Sri Lanka,Iceland,0
Sri Lanka,India,0
Sri Lanka,Indonesia,144
Sri Lanka,Ireland,13
Sri Lanka,Israel,566
Sri Lanka,Italy,598
Sri Lanka,Japan,3549
Sri Lanka,Jordan,9
Sri Lanka,Kenya,0
Sri Lanka,Kuwait,6
Sri Lanka,Latvia,0
Sri Lanka,Lebanon,0
Sri Lanka,Lithuania,13
Sri Lanka,Luxembourg,0
Sri Lanka,Malaysia,1065
Sri Lanka,Malta,0
Sri Lanka,Mexico,10
Sri Lanka,Nauru,28
Sri Lanka,Nepal,0
Sri Lanka,Netherlands,23
Sri Lanka,New Zealand,16
Sri Lanka,Nigeria,0
Sri Lanka,Norway,13
Sri Lanka,Pakistan,0
Sri Lanka,Panama,0
Sri Lanka,Papua New Guinea,0
Sri Lanka,Paraguay,0
Sri Lanka,Peru,7
Sri Lanka,Philippines,0
Sri Lanka,Poland,0
Sri Lanka,Portugal,0
Sri Lanka,Rep. of Korea,115
Sri Lanka,Romania,7
Sri Lanka,Saint Lucia,0
Sri Lanka,Samoa,0
Sri Lanka,Senegal,87
Sri Lanka,Spain,51
Sri Lanka,Sri Lanka,0
Sri Lanka,Swaziland,0
Sri Lanka,Sweden,39
Sri Lanka,Switzerland,1833
Sri Lanka,Syrian Arab Rep.,0
Sri Lanka,Thailand,53
Sri Lanka,Togo,6
Sri Lanka,Trinidad and Tobago,0
Sri Lanka,Turkey,6
Sri Lanka,Ukraine,64
Sri Lanka,United Kingdom,1401
Sri Lanka,United States of America,1545
Stateless,Albania,0
Stateless,Argentina,8
Stateless,Armenia,0
Stateless,Australia,2290
Stateless,Austria,0
Stateless,Azerbaijan,0
Stateless,Belarus,0
Stateless,Belgium,15
Stateless,Bosnia and Herzegovina,0
Stateless,Brazil,0
Stateless,Brunei Darussalam,0
Stateless,Bulgaria,38
Stateless,Burundi,0
Stateless,Cabo Verde,0
Stateless,Canada,207
Stateless,Chile,0
Stateless,Colombia,0
Stateless,Costa Rica,0
Stateless,Croatia,0
Stateless,Cyprus,0
Stateless,Czech Rep.,9
Stateless,CÌ«te d'Ivoire,0
Stateless,Denmark,722
Stateless,Ecuador,0
Stateless,Egypt,0
Stateless,Estonia,0
Stateless,Finland,25
Stateless,France,0
Stateless,Georgia,12
Stateless,Germany,2616
Stateless,Greece,242
Stateless,Haiti,0
Stateless,Hungary,0
Stateless,Iceland,0
Stateless,Iraq,0
Stateless,Ireland,0
Stateless,Israel,0
Stateless,Italy,13
Stateless,Japan,0
Stateless,Jordan,169
Stateless,Kazakhstan,0
Stateless,Kenya,0
Stateless,Kuwait,0
Stateless,Kyrgyzstan,0
Stateless,Latvia,0
Stateless,Liechtenstein,0
Stateless,Lithuania,0
Stateless,Luxembourg,0
Stateless,Malaysia,0
Stateless,Malta,0
Stateless,Mexico,0
Stateless,Mongolia,0
Stateless,Montenegro,0
Stateless,Myanmar,0
Stateless,Nauru,0
Stateless,Netherlands,34
Stateless,New Zealand,0
Stateless,Norway,144
Stateless,Panama,0
Stateless,Papua New Guinea,0
Stateless,Peru,0
Stateless,Philippines,0
Stateless,Poland,8
Stateless,Portugal,0
Stateless,Qatar,0
Stateless,Rep. of Korea,0
Stateless,Rep. of Moldova,0
Stateless,Romania,6
Stateless,Russian Federation,5
Stateless,Saudi Arabia,0
Stateless,Serbia and Kosovo (S/RES/1244 (1999)),0
Stateless,Slovakia,0
Stateless,Slovenia,0
Stateless,Spain,0
Stateless,Sweden,1837
Stateless,Switzerland,11
Stateless,Syrian Arab Rep.,0
Stateless,Tajikistan,0
Stateless,Thailand,0
Stateless,The former Yugoslav Republic of Macedonia,0
Stateless,Turkey,66
Stateless,Turkmenistan,0
Stateless,Ukraine,7
Stateless,United Arab Emirates,0
Stateless,United Kingdom,399
Stateless,United States of America,0
Stateless,Uzbekistan,0
Stateless,Venezuela (Bolivarian Republic of),0
Stateless,Viet Nam,0
Sudan,Algeria,6
Sudan,Angola,1670
Sudan,Argentina,0
Sudan,Armenia,0
Sudan,Australia,303
Sudan,Austria,109
Sudan,Bangladesh,0
Sudan,Belgium,75
Sudan,Benin,0
Sudan,Botswana,0
Sudan,Brazil,104
Sudan,Bulgaria,0
Sudan,Cambodia,0
Sudan,Cameroon,27
Sudan,Canada,609
Sudan,Central African Rep.,12
Sudan,Chad,62
Sudan,Colombia,0
Sudan,Congo,35
Sudan,Costa Rica,0
Sudan,Croatia,0
Sudan,Cyprus,0
Sudan,Czech Rep.,0
Sudan,CÌ«te d'Ivoire,0
Sudan,Dem. Rep. of the Congo,0
Sudan,Denmark,10
Sudan,Djibouti,0
Sudan,Ecuador,0
Sudan,Egypt,18439
Sudan,Eritrea,0
Sudan,Estonia,0
Sudan,Ethiopia,497
Sudan,Finland,8
Sudan,France,3832
Sudan,Gambia,0
Sudan,Georgia,0
Sudan,Germany,2290
Sudan,Ghana,303
Sudan,Greece,72
Sudan,Hungary,0
Sudan,Iceland,0
Sudan,India,43
Sudan,Indonesia,141
Sudan,Iraq,890
Sudan,Ireland,34
Sudan,Israel,4437
Sudan,Italy,546
Sudan,Japan,0
Sudan,Jordan,1469
Sudan,Kenya,7086
Sudan,Kuwait,19
Sudan,Latvia,0
Sudan,Lebanon,716
Sudan,Liberia,0
Sudan,Libya,3660
Sudan,Luxembourg,25
Sudan,Malawi,0
Sudan,Malaysia,163
Sudan,Malta,22
Sudan,Mauritania,26
Sudan,Morocco,7
Sudan,Mozambique,17
Sudan,Namibia,6
Sudan,Nauru,0
Sudan,Netherlands,116
Sudan,New Zealand,0
Sudan,Niger,0
Sudan,Nigeria,0
Sudan,Norway,14
Sudan,Oman,0
Sudan,Pakistan,0
Sudan,Panama,0
Sudan,Papua New Guinea,0
Sudan,Philippines,0
Sudan,Poland,0
Sudan,Portugal,0
Sudan,Qatar,15
Sudan,Rep. of Korea,36
Sudan,Rep. of Moldova,0
Sudan,Romania,0
Sudan,Russian Federation,6
Sudan,Saudi Arabia,0
Sudan,Senegal,0
Sudan,Serbia and Kosovo (S/RES/1244 (1999)),0
Sudan,Sierra Leone,0
Sudan,Slovakia,0
Sudan,Slovenia,0
Sudan,Somalia,12
Sudan,South Africa,0
Sudan,South Sudan,8
Sudan,Spain,48
Sudan,Sudan,0
Sudan,Swaziland,0
Sudan,Sweden,241
Sudan,Switzerland,123
Sudan,Syrian Arab Rep.,89
Sudan,Thailand,0
Sudan,Togo,0
Sudan,Trinidad and Tobago,0
Sudan,Tunisia,0
Sudan,Turkey,114
Sudan,Uganda,745
Sudan,Ukraine,106
Sudan,United Arab Emirates,12
Sudan,United Kingdom,1415
Sudan,United States of America,903
Sudan,Uruguay,0
Sudan,Yemen,375
Sudan,Zambia,0
Sudan,Zimbabwe,9
Suriname,Belgium,5
Suriname,Brazil,10
Suriname,Canada,0
Suriname,Costa Rica,0
Suriname,France,0
Suriname,Jordan,7
Suriname,Lebanon,0
Suriname,Spain,0
Suriname,Suriname,0
Suriname,United States of America,17
Swaziland,Cameroon,0
Swaziland,Canada,14
Swaziland,Ecuador,0
Swaziland,Germany,0
Swaziland,Greece,0
Swaziland,Ireland,11
Swaziland,Italy,0
Swaziland,Lesotho,0
Swaziland,Morocco,0
Swaziland,Netherlands,0
Swaziland,Rep. of Korea,0
Swaziland,Sweden,0
Swaziland,United Kingdom,7
Swaziland,United States of America,8
Sweden,Australia,0
Sweden,Brazil,0
Sweden,Canada,0
Sweden,Finland,0
Sweden,Germany,0
Sweden,Norway,0
Sweden,Paraguay,0
Sweden,United Kingdom,0
Sweden,United States of America,8
Switzerland,Argentina,0
Switzerland,Brazil,0
Switzerland,Canada,0
Switzerland,Germany,0
Switzerland,Netherlands,0
Switzerland,United States of America,8
Syrian Arab Rep.,Albania,22
Syrian Arab Rep.,Algeria,5821
Syrian Arab Rep.,Anguilla,0
Syrian Arab Rep.,Antigua and Barbuda,0
Syrian Arab Rep.,Argentina,84
Syrian Arab Rep.,Armenia,12
Syrian Arab Rep.,Australia,130
Syrian Arab Rep.,Austria,3937
Syrian Arab Rep.,Azerbaijan,0
Syrian Arab Rep.,Bangladesh,0
Syrian Arab Rep.,Belarus,0
Syrian Arab Rep.,Belgium,1665
Syrian Arab Rep.,Benin,0
Syrian Arab Rep.,Bolivia (Plurinational State of),0
Syrian Arab Rep.,Bosnia and Herzegovina,13
Syrian Arab Rep.,Brazil,4522
Syrian Arab Rep.,Bulgaria,407
Syrian Arab Rep.,Burkina Faso,0
Syrian Arab Rep.,Cambodia,0
Syrian Arab Rep.,Cameroon,9
Syrian Arab Rep.,Canada,806
Syrian Arab Rep.,Cayman Islands,0
Syrian Arab Rep.,Chad,29
Syrian Arab Rep.,Chile,42
Syrian Arab Rep.,China,32
Syrian Arab Rep.,"China, Macao SAR",0
Syrian Arab Rep.,Colombia,0
Syrian Arab Rep.,Congo,12
Syrian Arab Rep.,Costa Rica,9
Syrian Arab Rep.,Croatia,77
Syrian Arab Rep.,Cuba,0
Syrian Arab Rep.,CuraÌ¤ao,0
Syrian Arab Rep.,Cyprus,1585
Syrian Arab Rep.,Czech Rep.,38
Syrian Arab Rep.,CÌ«te d'Ivoire,9
Syrian Arab Rep.,Dem. Rep. of the Congo,20
Syrian Arab Rep.,Denmark,285
Syrian Arab Rep.,Djibouti,0
Syrian Arab Rep.,Dominican Rep.,6
Syrian Arab Rep.,Ecuador,115
Syrian Arab Rep.,Egypt,0
Syrian Arab Rep.,El Salvador,0
Syrian Arab Rep.,Estonia,0
Syrian Arab Rep.,Ethiopia,67
Syrian Arab Rep.,Finland,133
Syrian Arab Rep.,France,2394
Syrian Arab Rep.,Gabon,0
Syrian Arab Rep.,Georgia,9
Syrian Arab Rep.,Germany,70833
Syrian Arab Rep.,Ghana,150
Syrian Arab Rep.,Greece,9605
Syrian Arab Rep.,Grenada,0
Syrian Arab Rep.,Guatemala,0
